"Status","Exposure.Location","Street","Suburb","Date","Arrival.Time","Departure.Time","Contact","lat","lon","doubles","moved"
"","Westfield Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","19/09/2021 - Sunday","1:30pm","3:00pm","Monitor",-35.2380765,149.0650672,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","19/09/2021 - Sunday","2:00pm","3:00pm","Casual",-35.2386596,149.0652262,"",FALSE
"","Priceline Pharmacy Gowrie","3 Jeffries Street","Gowrie","19/09/2021 - Sunday","11:00am","12:00pm","Monitor",-35.4136847,149.1096697,"",FALSE
"","United Petroleum Amaroo","Katherine Avenue and Horse Park Drive","Amaroo","19/09/2021 - Sunday","5:30pm","6:00pm","Monitor",-35.1644054,149.131181,"",FALSE
"","Woolworths Weston Creek","Cooleman Court Shopping Centre, Brierly Street","Weston","19/09/2021 - Sunday","5:00pm","6:00pm","Monitor",-35.3412617,149.0526436,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Metro Franklin","Corner Flemington Road and Nullarbor Avenue","Franklin","19/09/2021 - Sunday","6:45pm","7:50pm","Casual",-35.2000983,149.1488268,"",FALSE
"","Elixir Cafe","Queen Elizabeth Terrace","Parkes","19/09/2021 - Sunday","10:30am","11:10am","Monitor",-35.2974191,149.1352404,"",FALSE
"","KFC Woden","48 Botany Street","Phillip","19/09/2021 - Sunday","1:25pm","2:10pm","Monitor",-35.3493546,149.0887519,"",FALSE
"","Bakers Delight Tuggeranong","Tuggeranong Hyperdrome, Anketell Street","Greenway","19/09/2021 - Sunday","6:00am","9:00am","Casual",-35.4170781,149.0674948,"",FALSE
"","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","19/09/2021 - Sunday","7:00pm","10:00pm","Casual",-35.457644,149.092486,"",FALSE
"","Bus Route 3 Transport Canberra Code BUS646","Florey to ANU","Public Transport","19/09/2021 - Sunday","9:09am","9:26am","Casual",-35.2776999,149.118552,"",FALSE
"","Bus Route 3 Transport Canberra Code BUS625","ANU to Florey","Public Transport","19/09/2021 - Sunday","9:46am","10:01am","Casual",-35.2809368,149.1300092,"",FALSE
"","ALDI Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","19/09/2021 - Sunday","1:30pm","2:40pm","Casual",-35.2382964,149.0637775,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","19/09/2021 - Sunday","1:30pm","3:00pm","Casual",-35.2386596,149.0652762,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Roll'd Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","19/09/2021 - Sunday","2:00pm","3:05pm","Casual",-35.238132,149.064508,"",FALSE
"","80/20 Food Braddon","1/18 Lonsdale Street","Braddon","19/09/2021 - Sunday","10:50am","11:40am","Monitor",-35.2735344,149.132964,"",FALSE
"","Cooleman Court Shopping Centre","Cooleman Court, Brierly Street","Weston","19/09/2021 - Sunday","12:30pm","1:00pm","Monitor",-35.3412617,149.0525686,"",FALSE
"","SupaExpress Florey","1/26 Kesteven Street","Florey","19/09/2021 - Sunday","6:00pm","7:00pm","Monitor",-35.2263914,149.0544269,"",FALSE
"","Specsavers Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","19/09/2021 - Sunday","1:30pm","2:30pm","Casual",-35.237791,149.066557,"",FALSE
"","80/20 Food Kingston","5/10 Parbery Street","Kingston","19/09/2021 - Sunday","8:00am","1:45pm","Casual",-35.3169003,149.1493419,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Calvary Haydon Retirement Community Aged Care Facility (refer to Close Contacts entry if attended Mary Potter or St Teresa Household) – Visitors Only","2 Jaeger Circuit","Bruce","19/09/2021 - Sunday","2:30pm","11:59pm","Casual",-35.250192,149.087772,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Calvary Haydon Retirement Community Aged Care Facility (Mary Potter Household only) – Visitors Only","2 Jaeger Circuit","Bruce","19/09/2021 - Sunday","2:30pm","11:59pm","Close",-35.250192,149.087722,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Calvary Haydon Retirement Community Aged Care Facility (St. Teresa Household only) – Visitors Only","2 Jaeger Circuit","Bruce","19/09/2021 - Sunday","10:30pm","11:59pm","Close",-35.250192,149.087672,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Bus Route 5 Transport Canberra Code BUS496","Woden Interchange to City Interchange","Public Transport","18/09/2021 - Saturday","11:06am","11:22am","Casual",-35.3444429,149.0879942,"",FALSE
"","Coles Express Phillip","172 Melrose Drive","Phillip","18/09/2021 - Saturday","7:25am","8:00am","Monitor",-35.3500068,149.0851637,"",FALSE
"","Caltex (EG Fuel) Hume","94-96 Sheppard Street","Hume","18/09/2021 - Saturday","5:45am","6:30am","Monitor",-35.3924627,149.162475,"",FALSE
"","KFC Woden","48 Botany Street","Phillip","18/09/2021 - Saturday","5:05pm","6:00pm","Casual",-35.3493546,149.0887769,"",FALSE
"","Penny University Cafe","15 Kennedy Street","Kingston","18/09/2021 - Saturday","7:30am","8:30am","Monitor",-35.3162565,149.1406107,"",FALSE
"","Woolworths Charnwood","25-30 Charnwood Place","Charnwood","18/09/2021 - Saturday","7:10am","8:15am","Casual",-35.2045295,149.0329578,"",FALSE
"","Little Theo's (entry into store only)","3 Carleton Street","Kambah","18/09/2021 - Saturday","5:00pm","7:30pm","Close",-35.3831876,149.0501746,"",FALSE
"","Mawson Halal Market","79 Mawson Place","Mawson","18/09/2021 - Saturday","4:00pm","4:30pm","Monitor",-35.3653047,149.0942951,"",FALSE
"","Madina Market Greenway","146 Scollay Street","Greenway","18/09/2021 - Saturday","5:30pm","6:00pm","Casual",-35.418421,149.066005,"",FALSE
"","Woolworths Weston Creek","Cooleman Court Shopping Centre, Brierly Street","Weston","18/09/2021 - Saturday","3:30pm","4:30pm","Casual",-35.3412617,149.0525936,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Ainslie Cellars","7 Edgar Street","Ainslie","18/09/2021 - Saturday","12:00pm","12:50pm","Monitor",-35.2622298,149.1451538,"",FALSE
"","SupaBarn Express Watson","5 Watson Place","Watson","18/09/2021 - Saturday","11:30am","12:30pm","Monitor",-35.2388939,149.1534701,"",FALSE
"","Bakers Delight Tuggeranong","Tuggeranong Hyperdrome, Anketell Street","Greenway","18/09/2021 - Saturday","6:00am","9:00am","Casual",-35.4170781,149.0674448,"",FALSE
"","Rye Cafe","9 Lonsdale Street","Braddon","18/09/2021 - Saturday","10:45am","11:30am","Monitor",-35.2746137,149.132255,"",FALSE
"","Coles Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","18/09/2021 - Saturday","11:45am","12:30pm","Monitor",-35.2802271,149.1332559,"",FALSE
"","Go Vita Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","18/09/2021 - Saturday","11:35am","12:20pm","Monitor",-35.2786202,149.1333773,"",FALSE
"","Coles Wanniassa","12 Sangster Place","Wanniassa","18/09/2021 - Saturday","10:10am","10:50am","Monitor",-35.3912889,149.0854722,"",FALSE
"","Coffee Guru Wanniassa","Shop 1/12 Sangster Place","Wanniassa","18/09/2021 - Saturday","12:20pm","12:50pm","Monitor",-35.3911367,149.08562,"",FALSE
"","Cooleman Court Shopping Centre","Cooleman Court, Brierly Street","Weston","18/09/2021 - Saturday","1:00pm","2:00pm","Monitor",-35.3412617,149.0525186,"",FALSE
"","City Family Practice","161 London Circuit","Canberra City","17/09/2021 - Friday","11:00am","12:30pm","Casual",-35.280178,149.13124,"",FALSE
"","The Pharmacy on Petrie","148 Bunda Street","Canberra City","17/09/2021 - Friday","12:30pm","1:00pm","Monitor",-35.2788096,149.1335576,"",FALSE
"","Bus Route 9 Transport Canberra Code BUS353","Dickson Interchange to Watson","Public Transport","17/09/2021 - Friday","5:31pm","5:42pm","Casual",-35.250558,149.133814,"",FALSE
"","Coles Express Belconnen","Lathlain Street and Wignall Place","Belconnen","17/09/2021 - Friday","6:50am","7:30am","Monitor",-35.242649,149.064011,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","KFC Woden","48 Botany Street","Phillip","17/09/2021 - Friday","11:10am","12:00pm","Monitor",-35.3493546,149.0887269,"",FALSE
"","BP Chisholm","3 Benham Street","Chisholm","17/09/2021 - Friday","1:30pm","2:00pm","Monitor",-35.4131,149.1282,"",FALSE
"","Bus Route 51 Transport Canberra Code BUS709","Dickson Shops to City Interchange","Public Transport","17/09/2021 - Friday","8:16am","8:49am","Casual",-35.2784467,149.1306044,"",FALSE
"","Bus Route 59 Transport Canberra Code BUS709","City West to Woden Interchange","Public Transport","17/09/2021 - Friday","1:26pm","1:58pm","Casual",-35.3444429,149.0876942,"",FALSE
"","Bus Route 59 Transport Canberra Code BUS709","City West to Woden Interchange","Public Transport","17/09/2021 - Friday","9:11am","9:43am","Casual",-35.3444429,149.0878442,"",FALSE
"","Bus Route 6 Transport Canberra Code BUS709","City West to Woden Interchange","Public Transport","17/09/2021 - Friday","6:12am","6:59am","Casual",-35.3444429,149.0879442,"",FALSE
"","Bus Route 6 Transport Canberra Code BUS709","Woden Interchange to City West","Public Transport","17/09/2021 - Friday","7:13am","8:00am","Casual",-35.3444429,149.0878942,"",FALSE
"","Bus Route 64 Transport Canberra Code BUS709","Weston Creek to Woden Interchange","Public Transport","17/09/2021 - Friday","12:27pm","12:53pm","Casual",-35.3410156,149.0526253,"",FALSE
"","Bus Route 65 Transport Canberra Code BUS709","Woden Interchange to Weston Creek","Public Transport","17/09/2021 - Friday","11:55am","12:20pm","Casual",-35.3444429,149.0877442,"",FALSE
"","Bus Route 66 Transport Canberra Code BUS709","Woden Interchange to Cooleman Court","Public Transport","17/09/2021 - Friday","2:05pm","2:50pm","Casual",-35.3444429,149.0876442,"",FALSE
"","Bus Route 902 Transport Canberra Code BUS709","Woden Interchange to Hume, return to Woden Interchange","Public Transport","17/09/2021 - Friday","10:41am","11:50am","Casual",-35.3444429,149.0877942,"",FALSE
"","Calwell Early Childhood Centre","16 Webber Crescent","Calwell","17/09/2021 - Friday","8:00am","5:00pm","Close",-35.4359206,149.1140373,"",FALSE
"","Coles Express Manuka","Canberra Avenue and Flinders Way","Griffith","17/09/2021 - Friday","8:00am","9:30am","Monitor",-35.3200444,149.1343785,"",FALSE
"","Liquor Legends Charnwood","121 Tillyard Drive","Charnwood","17/09/2021 - Friday","9:20am","10:00am","Monitor",-35.1984971,149.0441752,"",FALSE
"","United Petroleum Kambah","150 O'Halloran Circuit","Kambah","17/09/2021 - Friday","8:45am","9:30am","Monitor",-35.3926772,149.0690215,"",FALSE
"","Ampol Foodary Calwell","Were Street","Calwell","17/09/2021 - Friday","8:35pm","9:15pm","Monitor",-35.4347448,149.1125232,"",FALSE
"","Woolworths Kambah","2 Primmer Court","Kambah","17/09/2021 - Friday","2:30pm","3:20pm","Casual",-35.3801801,149.0572447,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Zambrero Erindale","Erindale Shopping Centre, 50-68 Comrie Street","Wanniassa","17/09/2021 - Friday","6:35pm","7:10pm","Monitor",-35.4040299,149.0987826,"",FALSE
"","Commonwealth Bank Tuggeranong","175 Anketell Street","Greenway","17/09/2021 - Friday","12:05pm","12:50pm","Monitor",-35.4153694,149.0678568,"",FALSE
"","Little Theo's (entry into store only)","3 Carleton Street","Kambah","17/09/2021 - Friday","5:00pm","9:00pm","Close",-35.3831876,149.0501246,"",FALSE
"","BP Fyshwick","2 Ipswich Street","Fyshwick","17/09/2021 - Friday","10:00am","10:40am","Monitor",-35.329983,149.1626173,"",FALSE
"","Canberra Imaging Gungahlin (Waiting Room and Reception Area only)","121/43 Hibberson Street","Gungahlin","17/09/2021 - Friday","10:45am","12:05pm","Casual",-35.1856053,149.1361934,"",FALSE
"","Coles Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","17/09/2021 - Friday","10:30am","11:30am","Monitor",-35.237949,149.064862,"",FALSE
"","Bakers Delight Tuggeranong","Tuggeranong Hyperdrome, Anketell Street","Greenway","17/09/2021 - Friday","6:00am","9:00am","Casual",-35.4170781,149.0673948,"",FALSE
"","Woolworths Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","17/09/2021 - Friday","5:45pm","6:30pm","Monitor",-35.4346893,149.114712,"",FALSE
"","Bus Route 3 Transport Canberra Code BUS406","Florey to ANU","Public Transport","17/09/2021 - Friday","9:34am","9:54am","Casual",-35.2776999,149.118502,"",FALSE
"","Bus Route 2 Transport Canberra Code BUS639","ANU to Westfield Belconnen","Public Transport","17/09/2021 - Friday","10:30am","10:43am","Casual",-35.2380765,149.0649672,"",FALSE
"","Bus Route 2 Transport Canberra Code BUS378","Westfield Belconnen to Florey","Public Transport","17/09/2021 - Friday","11:04am","11:10am","Casual",-35.2380765,149.0649172,"",FALSE
"","Capital Chemist Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","17/09/2021 - Friday","1:50pm","2:40pm","Monitor",-35.4346815,149.1140869,"",FALSE
"","BWS Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","17/09/2021 - Friday","1:50pm","2:40pm","Monitor",-35.434588,149.114126,"",FALSE
"","Coles Wanniassa","12 Sangster Place","Wanniassa","17/09/2021 - Friday","4:00pm","4:30pm","Monitor",-35.3912889,149.0854222,"",FALSE
"","TSG Wanniassa","12 Sangster Place","Wanniassa","17/09/2021 - Friday","4:20pm","5:00pm","Monitor",-35.3911367,149.08557,"",FALSE
"","United Petroleum Kambah","150 O'Halloran Circuit","Kambah","17/09/2021 - Friday","8:00pm","8:30pm","Monitor",-35.3926772,149.0689965,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Coles Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","16/09/2021 - Thursday","12:50pm","1:30pm","Monitor",-35.2802271,149.1333809,"",FALSE
"","Coles Wanniassa","12 Sangster Place","Wanniassa","16/09/2021 - Thursday","2:10pm","2:35pm","Casual",-35.3912889,149.0854972,"",FALSE
"","Friendly Grocer Hughes","16 Hughes Place","Hughes","16/09/2021 - Thursday","10:00am","11:00am","Monitor",-35.3335607,149.0937634,"",FALSE
"","Friendly Grocer Hughes","16 Hughes Place","Hughes","16/09/2021 - Thursday","5:00pm","6:00pm","Monitor",-35.3335607,149.0937134,"",FALSE
"","Woolworths Kambah","2 Primmer Court","Kambah","16/09/2021 - Thursday","3:45pm","4:15pm","Monitor",-35.3801801,149.0572947,"",FALSE
"","Yarra Rossa Construction Site","51 Hicks Street","Red Hill","16/09/2021 - Thursday","7:00am","10:30am","Casual",-35.3380861,149.1284444,"",FALSE
"","Watson Pharmacy","1 Watson Place","Watson","16/09/2021 - Thursday","10:30am","11:30am","Monitor",-35.239029,149.153257,"",FALSE
"","Bus Route 2 Transport Canberra Code BUS358","City Interchange to Kippax","Public Transport","16/09/2021 - Thursday","12:06pm","12:38pm","Casual",-35.2784467,149.1305544,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Bus Route 2 Transport Canberra Code BUS700","Kippax to City Interchange","Public Transport","16/09/2021 - Thursday","11:03am","11:36am","Casual",-35.2785115,149.1303359,"",FALSE
"","Chemist Warehouse Majura Park","Majura Park Shopping Centre, 18/26 Spitfire Avenue","Canberra Airport","16/09/2021 - Thursday","3:10pm","4:00pm","Monitor",-35.2985101,149.1907314,"",FALSE
"","Coles Express Dickson","30-34 Antill Street","Dickson","16/09/2021 - Thursday","6:50am","7:30am","Monitor",-35.2490871,149.137626,"",FALSE
"","McDonald's Tuggeranong","Cowlishaw Street","Greenway","16/09/2021 - Thursday","8:30am","9:20am","Monitor",-35.4154799,149.0699157,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","16/09/2021 - Thursday","7:00am","12:00pm","Monitor",-35.457644,149.092561,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Bus Route 51 Transport Canberra Code BUS670","Dickson Shops to City Interchange","Public Transport","16/09/2021 - Thursday","8:16am","8:49am","Casual",-35.2784467,149.1305794,"",FALSE
"","Bus Route 59 Transport Canberra Code BUS670","City West to Woden Interchange","Public Transport","16/09/2021 - Thursday","1:26pm","1:58pm","Casual",-35.3444429,149.0873942,"",FALSE
"","Bus Route 59 Transport Canberra Code BUS670","City West to Woden Interchange","Public Transport","16/09/2021 - Thursday","9:11am","9:43am","Casual",-35.3444429,149.0875442,"",FALSE
"","Bus Route 6 Transport Canberra Code BUS670","City West to Woden Interchange","Public Transport","16/09/2021 - Thursday","6:12am","6:59am","Casual",-35.2784467,149.1305544,"",FALSE
"","Bus Route 6 Transport Canberra Code BUS670","Woden Interchange to City West","Public Transport","16/09/2021 - Thursday","7:13am","8:00am","Casual",-35.3444429,149.0875942,"",FALSE
"","Bus Route 64 Transport Canberra Code BUS670","Weston Creek to Woden Interchange","Public Transport","16/09/2021 - Thursday","12:27pm","12:53pm","Casual",-35.3410156,149.0525753,"",FALSE
"","Bus Route 65 Transport Canberra Code BUS670","Woden Interchange to Weston Creek","Public Transport","16/09/2021 - Thursday","11:55am","12:20pm","Casual",-35.3444429,149.0874442,"",FALSE
"","Bus Route 66 Transport Canberra Code BUS670","Woden Interchange to Cooleman Court","Public Transport","16/09/2021 - Thursday","2:05pm","2:50pm","Casual",-35.3444429,149.0873692,"",FALSE
"","Bus Route 902 Transport Canberra Code BUS670","Woden Interchange to Hume, return to Woden Interchange","Public Transport","16/09/2021 - Thursday","10:41am","11:50am","Casual",-35.3444429,149.0874942,"",FALSE
"","Dawat-e-Punjab","123/68 Hardwick Crescent","Holt","16/09/2021 - Thursday","6:35pm","7:15pm","Monitor",-35.2203995,149.0192026,"",FALSE
"","TSG Charnwood","9/7 Charnwood Place","Charnwood","16/09/2021 - Thursday","8:40am","9:20am","Monitor",-35.2046289,149.0333143,"",FALSE
"","Woolworths Charnwood","25-30 Charnwood Place","Charnwood","16/09/2021 - Thursday","8:35am","9:15am","Monitor",-35.2045295,149.0329078,"",FALSE
"","BWS Calwell","Calwell Shopping Centre, 7 Webber Crescent","Calwell","16/09/2021 - Thursday","1:45pm","2:30pm","Monitor",-35.434588,149.114101,"",FALSE
"","Phillip Medical & Dental Centre (General Practice and Pharmacy only)","33 Colbee Court","Phillip","16/09/2021 - Thursday","1:48pm","2:42pm","Casual",-35.351947,149.0897732,"",FALSE
"","Bus Route 3 Transport Canberra Code BUS416","Florey to ANU","Public Transport","16/09/2021 - Thursday","9:03am","9:24am","Casual",-35.2776999,149.118452,"",FALSE
"","Supabarn Crace","56 Abena Avenue","Crace","15/09/2021 - Wednesday","12:45pm","3:30pm","Monitor",-35.2020605,149.1076007,"",FALSE
"","Coles Express Gungahlin","1 Ginn Street","Gungahlin","15/09/2021 - Wednesday","6:20pm","7:00pm","Monitor",-35.1834139,149.1284738,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Coles Express Phillip","172 Melrose Drive","Phillip","15/09/2021 - Wednesday","7:20pm","8:00pm","Monitor",-35.3500068,149.0851137,"",FALSE
"","Coles Kaleen","1 Maribyrnong Avenue","Kaleen","15/09/2021 - Wednesday","4:00pm","4:40pm","Monitor",-35.2202787,149.1028728,"",FALSE
"","Woolworths Gungahlin","30/33 Hibberson Street","Gungahlin","15/09/2021 - Wednesday","6:25pm","7:15pm","Casual",-35.1846274,149.1339891,"",FALSE
"","B&B Emporium Kaleen","Kaleen Plaza, Georgina Crescent","Kaleen","15/09/2021 - Wednesday","4:10pm","4:45pm","Monitor",-35.2202159,149.1033686,"",FALSE
"","Busy Bees at Crace","44 Hillcrest Street","Crace","15/09/2021 - Wednesday","8:45am","2:30pm","Casual",-35.2029196,149.1074833,"",FALSE
"","Caremore Pharmacy Kippax","8 Hardwick Crescent","Holt","15/09/2021 - Wednesday","1:00pm","1:40pm","Monitor",-35.221893,149.0195783,"",FALSE
"","Hindmarsh Campbell - Seventy One","71 Constitution Avenue","Campbell","15/09/2021 - Wednesday","6:40am","5:00pm","Casual",-35.291031,149.144624,"",FALSE
"","Supabarn Crace","56 Abena Avenue","Crace","15/09/2021 - Wednesday","12:45pm","1:30pm","Monitor",-35.2020605,149.1075507,"",FALSE
"","United Petroleum Kambah","150 O'Halloran Circuit","Kambah","15/09/2021 - Wednesday","7:45pm","8:15pm","Monitor",-35.3926772,149.0689465,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","15/09/2021 - Wednesday","12:50pm","1:30pm","Monitor",-35.2218013,149.0194363,"",FALSE
"","Yarra Rossa Construction Site","51 Hicks Street","Red Hill","15/09/2021 - Wednesday","7:00am","4:00pm","Casual",-35.3380861,149.1283944,"",FALSE
"","Abode Woden","10 Bowes Street","Phillip","15/09/2021 - Wednesday","12:00am","11:59pm","Monitor",-35.3433861,149.0860964,"",FALSE
"","Coles Express Gungahlin","1 Ginn Street","Gungahlin","15/09/2021 - Wednesday","6:20pm","7:00pm","Monitor",-35.1834139,149.1284238,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Kaleen Plaza Pharmacy","Shop 5, Kaleen Shopping Centre, Georgina Crescent","Kaleen","15/09/2021 - Wednesday","4:30pm","5:15pm","Monitor",-35.2202187,149.1036482,"",FALSE
"","Services Australia (Calypso Cafe)","57 Athlon Drive","Greenway","15/09/2021 - Wednesday","12:20pm","1:10pm","Casual",-35.421141,149.0655739,"",FALSE
"","Services Australia (Level 3 North Wing)","57 Athlon Drive","Greenway","15/09/2021 - Wednesday","8:20am","5:00pm","Casual",-35.421141,149.0655239,"",FALSE
"","Services Australia Building","57 Athlon Drive","Greenway","15/09/2021 - Wednesday","8:20am","5:00pm","Monitor",-35.421141,149.0654739,"",FALSE
"","Bus Route 28 Transport Canberra Code BUS463","Casey to Gungahlin Interchange","Public Transport","15/09/2021 - Wednesday","8:29pm","8:43pm","Casual",-35.2809368,149.1300842,"",FALSE
"","Bus Route 28 Transport Canberra Code BUS593","Gungahlin Interchange to Casey","Public Transport","15/09/2021 - Wednesday","6:44pm","6:58pm","Casual",-35.2809368,149.1300592,"",FALSE
"","Bus Route 9 Transport Canberra Code BUS323","Watson Shops to Dickson Interchange","Public Transport","15/09/2021 - Wednesday","5:56pm","6:02pm","Casual",-35.250558,149.133764,"",FALSE
"","Bus Route 9 Transport Canberra Code BUS595","Watson Shops to Watson (Knox Street)","Public Transport","15/09/2021 - Wednesday","9:48pm","9:49pm","Casual",-35.2386182,149.1544978,"",FALSE
"","Light Rail Route 1 Transport Canberra Code LRV006","Dickson Interchange to Gungahlin Place","Public Transport","15/09/2021 - Wednesday","6:06pm","6:25pm","Casual",-35.250558,149.133739,"",FALSE
"","Light Rail Route 1 Transport Canberra Code LRV008","Gungahlin Interchange to Phillip Avenue","Public Transport","15/09/2021 - Wednesday","8:45pm","8:59pm","Casual",-35.2215922,149.1403199,"",FALSE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","15/09/2021 - Wednesday","7:40pm","8:20pm","Monitor",-35.2218013,149.0194863,"",FALSE
"","Woolworths Kippax","Kippax Fair Shopping Centre, 26 Hardwick Crescent","Holt","15/09/2021 - Wednesday","8:25pm","9:00pm","Monitor",-35.2218013,149.0194613,"",FALSE
"","Bus Route 51 Transport Canberra Code BUS557","Dickson Shops to City Interchange","Public Transport","15/09/2021 - Wednesday","8:16am","8:49am","Casual",-35.2784467,149.1305044,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Bus Route 59 Transport Canberra Code BUS557","City West to Woden Interchange","Public Transport","15/09/2021 - Wednesday","1:26pm","1:58pm","Casual",-35.3444429,149.0870942,"",FALSE
"","Bus Route 59 Transport Canberra Code BUS557","City West to Woden Interchange","Public Transport","15/09/2021 - Wednesday","9:11am","9:43am","Casual",-35.3444429,149.0873192,"",FALSE
"","Bus Route 6 Transport Canberra Code BUS557","City West to Woden Interchange","Public Transport","15/09/2021 - Wednesday","6:12am","6:59am","Casual",-35.2784467,149.1305044,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Bus Route 6 Transport Canberra Code BUS557","Woden Interchange to City West","Public Transport","15/09/2021 - Wednesday","7:13am","8:00am","Casual",-35.3444429,149.0872942,"",FALSE
"","Bus Route 64 Transport Canberra Code BUS557","Weston Creek to Woden Interchange","Public Transport","15/09/2021 - Wednesday","12:27pm","12:53pm","Casual",-35.3410156,149.0525253,"",FALSE
"","Bus Route 65 Transport Canberra Code BUS557","Woden Interchange to Weston Creek","Public Transport","15/09/2021 - Wednesday","11:55am","12:20pm","Casual",-35.3444429,149.0871692,"",FALSE
"","Bus Route 66 Transport Canberra Code BUS557","Woden Interchange to Cooleman Court","Public Transport","15/09/2021 - Wednesday","2:05pm","2:50pm","Casual",-35.3444429,149.0870442,"",FALSE
"","Bus Route 902 Transport Canberra Code BUS557","Woden Interchange to Hume, return to Woden Interchange","Public Transport","15/09/2021 - Wednesday","10:41am","11:50am","Casual",-35.3444429,149.0872442,"",FALSE
"","Woolworths Charnwood","25-30 Charnwood Place","Charnwood","15/09/2021 - Wednesday","5:00pm","6:00pm","Casual",-35.2045295,149.0328328,"",FALSE
"","Caltex (EG Fuel) Conder","Tharwa Drive","Conder","15/09/2021 - Wednesday","12:20pm","1:10pm","Monitor",-35.4582538,149.0918041,"",FALSE
"","Communities@Work Tuggeranong - Community Pantry","245 Cowlishaw Street","Greenway","15/09/2021 - Wednesday","2:00pm","3:05pm","Casual",-35.4152061,149.0694707,"",FALSE
"","IGA Kambah","2 Castley Circuit","Kambah","15/09/2021 - Wednesday","5:20pm","6:00pm","Monitor",-35.3885949,149.0519104,"",FALSE
"","Domino's Kambah","9 Jenke Circuit","Kambah","15/09/2021 - Wednesday","5:20pm","6:00pm","Monitor",-35.3930055,149.0683798,"",FALSE
"","Lanyon Marketplace Shopping Centre","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","15/09/2021 - Wednesday","11:30am","12:30pm","Monitor",-35.457682,149.0924747,"",FALSE
"","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","15/09/2021 - Wednesday","11:30am","12:30pm","Casual",-35.457644,149.092461,"",FALSE
"","Lanyon Asian Grocery","15 Sidney Nolan Street","Conder","15/09/2021 - Wednesday","12:00pm","12:30pm","Monitor",-35.4575209,149.0940176,"",FALSE
"","Bus Route 51 Transport Canberra Code BUS456","O'Connor to Lyneham","Public Transport","14/09/2021 - Tuesday","7:15am","7:17am","Casual",-35.2809368,149.1301592,"",FALSE
"","IGA X-press East Row","22-58 East Row","Canberra City","14/09/2021 - Tuesday","7:15am","8:50am","Monitor",-35.2791945,149.1307937,"",FALSE
"","NewsXpress Wanniassa","Erindale Shopping Centre, 50-68 Comrie Street","Wanniassa","14/09/2021 - Tuesday","8:30am","10:00am","Monitor",-35.4036417,149.0986639,"",FALSE
"","7-Eleven Casey","10 Kingsland Parade","Casey","14/09/2021 - Tuesday","8:30am","9:10am","Monitor",-35.175773,149.0957826,"",FALSE
"","Caltex (EG Fuel) Conder","Tharwa Drive","Conder","14/09/2021 - Tuesday","9:20am","10:00am","Monitor",-35.4582538,149.0917541,"",FALSE
